feature_id	YEAST-CENPK-LOWGROWTH
MET:FEATURE:positive:790.5590:166.37	2055025.77767085
MET:FEATURE:positive:791.5621:166.62	951494.141509198
MET:FEATURE:positive:596.6094:168.15	594238.108114672
MET:FEATURE:positive:597.6119:168.39	174204.11726475
MET:FEATURE:positive:624.6389:168.15	212332.498046366
MET:FEATURE:positive:816.6476:168.15	880904.607942846
MET:FEATURE:positive:539.5420:168.39	739403.59030652
MET:FEATURE:positive:713.6837:168.82	352151.357292414
MET:FEATURE:positive:881.5931:161.14	6079537.70212704
MET:FEATURE:positive:861.5363:162.12	13716891.0892595
MET:FEATURE:positive:875.4995:162.12	31591937.1165492
MET:FEATURE:positive:882.5142:163.65	4711150.37739289
MET:FEATURE:positive:538.5388:168.15	4158213.69492081
MET:FEATURE:positive:583.5965:168.15	852838.892097968
MET:FEATURE:positive:876.5029:162.12	15056320.8495975
MET:FEATURE:positive:891.4673:162.79	14076128.2456615
MET:FEATURE:positive:580.5285:161.70	11025162.3118998
MET:FEATURE:positive:857.5840:161.70	9961685.03153363
MET:FEATURE:positive:560.5208:169.73	306449.525356183
MET:FEATURE:positive:734.0511:169.98	270622.83068326
MET:FEATURE:positive:582.5932:168.15	2205041.41823206
MET:FEATURE:positive:590.4837:170.90	367245.792920088
MET:FEATURE:positive:301.2162:171.08	80698.3292936909
MET:FEATURE:positive:854.4470:171.08	138462.553892779
MET:FEATURE:positive:896.4475:170.65	1180380.09127986
MET:FEATURE:positive:631.4688:170.90	431812.736932008
MET:FEATURE:positive:599.5218:170.90	229647.373428485
MET:FEATURE:positive:559.5178:169.06	1028168.61737802
MET:FEATURE:positive:362.2412:171.08	997310.822370527
MET:FEATURE:positive:532.4395:154.32	327637604.51791
MET:FEATURE:positive:616.4989:170.90	1262713.93577967
MET:FEATURE:positive:758.2207:171.70	135643.448324301
MET:FEATURE:positive:589.4803:171.08	1029677.7241285
MET:FEATURE:positive:678.4507:170.90	598883.018715117
MET:FEATURE:positive:839.5547:161.70	39347861.7093102
MET:FEATURE:positive:856.5809:161.70	46217248.4745194
MET:FEATURE:positive:869.4288:171.08	2303529.50113843
MET:FEATURE:positive:615.4961:170.90	3129153.80468639
MET:FEATURE:positive:652.4372:171.51	408176.795278989
MET:FEATURE:positive:870.4315:171.27	1065857.08550113
MET:FEATURE:positive:584.5252:171.95	275212.28408747
MET:FEATURE:positive:890.5223:172.78	1157274.99750816
MET:FEATURE:positive:895.4440:170.65	2802258.32913206
MET:FEATURE:positive:610.5416:171.70	559188.241463979
MET:FEATURE:positive:907.4844:173.29	629573.436237215
MET:FEATURE:positive:853.5696:173.04	2029397.09960171
MET:FEATURE:positive:895.5275:172.78	1358832.06186319
MET:FEATURE:positive:594.5453:172.31	781651.257955232
MET:FEATURE:positive:793.5480:173.04	1771767.45237638
MET:FEATURE:positive:875.5548:173.04	856831.975149442
MET:FEATURE:positive:794.5516:173.04	889868.217516793
MET:FEATURE:positive:905.4833:173.04	1744372.6969397
MET:FEATURE:positive:537.5353:168.15	11751162.9650194
MET:FEATURE:positive:603.5343:161.14	21368140.6937791
MET:FEATURE:positive:459.3869:175.79	419668.499353683
MET:FEATURE:positive:889.5149:173.04	3584034.36463341
MET:FEATURE:positive:732.4840:176.65	508318.271713124
MET:FEATURE:positive:593.5416:173.04	4229149.73237976
MET:FEATURE:positive:587.3813:176.15	1025678.07989609
MET:FEATURE:positive:870.5971:173.04	3116858.77563751
MET:FEATURE:positive:728.6181:177.83	333851.283292067
MET:FEATURE:positive:729.6201:178.08	164770.603723024
MET:FEATURE:positive:731.4833:177.14	630301.251683865
MET:FEATURE:positive:652.5507:179.72	175234.210237719
MET:FEATURE:positive:579.5251:161.70	71789770.8458365
MET:FEATURE:positive:874.5498:173.04	6173908.51598609
MET:FEATURE:positive:551.5512:180.30	171120.892062684
MET:FEATURE:positive:873.5462:173.04	12353104.8135036
MET:FEATURE:positive:519.2960:181.73	84852.0233021243
MET:FEATURE:positive:838.5517:161.70	135065509.652149
MET:FEATURE:positive:851.5645:173.04	17367464.6907448
MET:FEATURE:positive:852.5674:173.04	9283937.73541447
MET:FEATURE:positive:869.5942:173.04	10688945.6999855
MET:FEATURE:positive:592.5382:173.04	19923334.946122
MET:FEATURE:positive:378.3219:182.84	268374.063590768
MET:FEATURE:positive:631.5665:183.20	206168.632405678
MET:FEATURE:positive:699.5750:183.01	1153199.73775767
MET:FEATURE:positive:860.5332:162.12	48491917.6751258
MET:FEATURE:positive:855.5780:161.70	155731509.596662
MET:FEATURE:positive:376.3117:182.40	2847871.12539729
MET:FEATURE:positive:859.5298:162.12	98356452.7972535
MET:FEATURE:positive:698.5717:183.20	2425896.07767137
MET:FEATURE:positive:605.4712:185.03	687053.911477503
MET:FEATURE:positive:871.5882:186.05	981532.237350521
MET:FEATURE:positive:928.5770:185.80	296081.815992449
MET:FEATURE:positive:605.4480:185.62	904634.835289203
MET:FEATURE:positive:872.5900:185.62	415519.665591349
MET:FEATURE:positive:151.3858:185.28	140804.052585514
MET:FEATURE:positive:921.5002:185.80	2518553.23697587
MET:FEATURE:positive:591.5347:173.04	45632861.0831331
MET:FEATURE:positive:920.5014:185.28	3032555.61964021
MET:FEATURE:positive:608.5600:185.28	2925877.61711078
MET:FEATURE:positive:837.5482:161.70	275596742.826289
MET:FEATURE:positive:868.5908:173.04	21189176.6954806
MET:FEATURE:positive:904.5335:185.62	6486604.18439238
MET:FEATURE:positive:918.4957:185.80	2156715.94374251
MET:FEATURE:positive:379.3355:136.56	60386191.2858949
MET:FEATURE:positive:379.3356:163.82	22267038.4859377
MET:FEATURE:positive:533.4427:154.32	109577455.205938
MET:FEATURE:positive:885.6153:185.62	2984620.61342007
MET:FEATURE:positive:578.5219:161.70	323764352.063876
MET:FEATURE:positive:889.5682:185.62	6395934.26803513
MET:FEATURE:positive:903.5297:185.62	13121700.6383954
MET:FEATURE:positive:919.4984:185.80	6236504.65498971
MET:FEATURE:positive:549.4873:143.64	538287977.199954
MET:FEATURE:positive:909.5435:185.62	6294517.56165949
MET:FEATURE:positive:516.4162:154.32	48655499.7163087
MET:FEATURE:positive:884.6125:185.28	13647302.408819
MET:FEATURE:positive:612.5917:190.39	404004.743554686
MET:FEATURE:positive:648.3481:191.07	1228166.91224986
MET:FEATURE:positive:647.6036:191.07	942035.397369888
MET:FEATURE:positive:651.4735:191.24	920435.23731551
MET:FEATURE:positive:764.5717:191.07	2022378.33745161
MET:FEATURE:positive:161.8626:191.07	656157.878425764
MET:FEATURE:positive:648.5748:191.07	1246445.56154097
MET:FEATURE:positive:647.3130:191.07	1059659.12515089
MET:FEATURE:positive:752.4052:191.07	2488912.09939475
MET:FEATURE:positive:647.3680:191.07	2203166.22560687
MET:FEATURE:positive:162.1134:191.07	225962.170994165
MET:FEATURE:positive:647.3457:191.07	3454551.95223355
MET:FEATURE:positive:648.5505:191.42	1444184.40246924
MET:FEATURE:positive:751.4119:191.24	2286448.53705377
MET:FEATURE:positive:854.5745:161.70	317585990.778361
MET:FEATURE:positive:647.5711:191.07	3255124.83794092
MET:FEATURE:positive:650.4682:191.07	9435195.38680377
MET:FEATURE:positive:705.5199:191.24	5220424.85812424
MET:FEATURE:positive:867.5858:185.28	11297046.4117824
MET:FEATURE:positive:647.5469:191.24	3753605.7569863
MET:FEATURE:positive:696.6858:193.99	257939.503829283
MET:FEATURE:positive:750.4067:191.24	4852036.16202424
MET:FEATURE:positive:607.5566:185.28	19716129.855939
MET:FEATURE:positive:624.6406:195.03	415386.049309804
MET:FEATURE:positive:638.6110:194.61	906353.3910377
MET:FEATURE:positive:704.5159:191.24	10540025.6664075
MET:FEATURE:positive:750.5578:191.24	5509216.69222521
MET:FEATURE:positive:378.3242:195.03	5992814.9118166
MET:FEATURE:positive:588.5515:195.60	275672.017665062
MET:FEATURE:positive:611.6292:195.42	476114.102410875
MET:FEATURE:positive:924.4781:196.71	167953.513702109
MET:FEATURE:positive:567.5734:194.84	984792.326408332
MET:FEATURE:positive:610.6250:195.03	1405452.20961051
MET:FEATURE:positive:566.5701:194.84	5192614.26613932
MET:FEATURE:positive:565.5667:194.84	12979689.8999048
MET:FEATURE:positive:587.5488:195.42	882528.449090895
MET:FEATURE:positive:612.5556:198.63	235013.845437377
MET:FEATURE:positive:618.5150:197.97	520037.59200018
MET:FEATURE:positive:899.4656:198.20	264270.946953253
MET:FEATURE:positive:617.5115:197.97	1085314.89615976
MET:FEATURE:positive:897.4598:198.20	2602955.69223797
MET:FEATURE:positive:898.4627:198.20	1234278.20837739
MET:FEATURE:positive:649.4649:191.07	60424723.6630688
MET:FEATURE:positive:619.5667:200.11	404422.336223199
MET:FEATURE:positive:883.6096:185.62	46391353.0767786
MET:FEATURE:positive:683.5799:202.73	383833.655789242
MET:FEATURE:positive:619.5221:202.30	118541.197992935
MET:FEATURE:positive:648.4616:191.07	252442168.705331
MET:FEATURE:positive:682.5770:202.48	1110961.06092059
MET:FEATURE:positive:888.5647:185.28	23936013.6729539
MET:FEATURE:positive:866.5830:185.28	37211523.2716446
MET:FEATURE:positive:764.6765:203.93	1346285.02577472
MET:FEATURE:positive:790.6917:203.35	1517563.80152082
MET:FEATURE:positive:887.5613:185.28	46658799.923578
MET:FEATURE:positive:865.5796:185.28	72559643.6847983
MET:FEATURE:positive:116.1436:32.73	118062821.793924
MET:FEATURE:positive:123.0554:26.46	221314676.92362
MET:FEATURE:positive:126.1366:28.65	419995044.523504
MET:FEATURE:positive:130.0499:25.46	190265816.66323
MET:FEATURE:positive:132.1020:33.29	143363034.746424
MET:FEATURE:positive:136.0616:26.46	106657189.886907
MET:FEATURE:positive:144.9821:154.57	35926956.1075897
MET:FEATURE:positive:146.9803:154.57	16537116.449567
MET:FEATURE:positive:147.0309:170.90	8986115.65478501
MET:FEATURE:positive:147.0308:209.17	620491.491482195
MET:FEATURE:positive:147.0308:145.71	349784.160293745
MET:FEATURE:positive:147.0308:158.63	4420353.15511581
MET:FEATURE:positive:147.0308:189.04	3642019.60990244
MET:FEATURE:positive:147.0309:199.25	5001233.58843599
MET:FEATURE:positive:147.0308:152.18	3324893.2186593
MET:FEATURE:positive:147.0309:178.33	4289278.43590211
MET:FEATURE:positive:154.0263:180.73	206677.484688791
MET:FEATURE:positive:154.0263:194.84	113579.118675137
MET:FEATURE:positive:154.0263:166.80	815049.015853971
MET:FEATURE:positive:154.0263:140.89	1559458.84873406
MET:FEATURE:positive:154.0263:120.80	2913927.37792524
MET:FEATURE:positive:154.0263:129.71	2529964.77353328
MET:FEATURE:positive:154.0263:158.88	1222928.10025716
MET:FEATURE:positive:154.0263:204.36	936543.384823243
MET:FEATURE:positive:154.0262:150.09	1293900.45389509
MET:FEATURE:positive:171.0762:25.46	26630187.6286924
MET:FEATURE:positive:200.0242:208.16	41284062.9864679
MET:FEATURE:positive:200.0472:35.71	357545138.270075
MET:FEATURE:positive:200.0472:41.65	174987268.628591
MET:FEATURE:positive:268.1036:133.39	7315864.09919999
MET:FEATURE:positive:268.1037:162.54	4934666.13824005
MET:FEATURE:positive:268.1038:108.10	8341925.07193158
MET:FEATURE:positive:268.1037:190.82	5460817.47500761
MET:FEATURE:positive:268.1039:76.55	10019938.903332
MET:FEATURE:positive:268.1038:95.07	9545027.86254569
MET:FEATURE:positive:268.1036:120.15	5758412.35360003
MET:FEATURE:positive:268.1036:144.81	7097348.92395446
MET:FEATURE:positive:268.1038:58.95	66363333.0001311
MET:FEATURE:positive:268.1038:183.01	3839466.98148549
MET:FEATURE:positive:268.1038:203.93	4882808.22152539
MET:FEATURE:positive:268.1038:57.32	9146260.7066048
MET:FEATURE:positive:268.1037:140.28	3673779.80767862
MET:FEATURE:positive:268.1038:86.70	6257097.34965704
MET:FEATURE:positive:268.1038:169.98	1792816.20288801
MET:FEATURE:positive:323.2819:77.02	211698202.164022
MET:FEATURE:positive:324.2877:76.77	1319137882.58382
MET:FEATURE:positive:325.2911:76.77	297860274.04639
MET:FEATURE:positive:363.2062:187.11	2996815.75711157
MET:FEATURE:positive:377.3200:194.84	9373775.92868047
MET:FEATURE:positive:377.3201:201.12	7316983.21933513
MET:FEATURE:positive:393.3150:202.30	4357342.55350829
MET:FEATURE:positive:440.9926:157.09	14264366.9756636
MET:FEATURE:positive:443.9899:44.69	31560818.1037484
MET:FEATURE:positive:443.9897:174.82	10634442.4343819
MET:FEATURE:positive:443.9896:150.73	151875796.883541
MET:FEATURE:positive:443.9896:192.31	86899512.4265989
MET:FEATURE:positive:443.9896:139.64	51432314.0870688
MET:FEATURE:positive:443.9897:121.61	34253392.7069723
MET:FEATURE:positive:443.9897:157.56	75359659.8526638
MET:FEATURE:positive:445.9850:208.16	126830565.676484
MET:FEATURE:positive:467.0436:191.07	1724571.23790901
MET:FEATURE:positive:467.0436:168.15	19710256.372661
MET:FEATURE:positive:467.0436:176.40	11982438.3499576
MET:FEATURE:positive:467.0435:203.93	2368658.13186
MET:FEATURE:positive:467.0436:157.34	12385437.5204171
MET:FEATURE:positive:467.0435:183.01	11256625.2437608
MET:FEATURE:positive:515.4127:154.32	142276225.459756
MET:FEATURE:positive:531.4080:194.84	4928679.64754842
MET:FEATURE:positive:577.5186:161.70	774418211.374875
MET:FEATURE:positive:605.5499:185.28	192122049.244795
MET:FEATURE:positive:606.5533:185.28	85412610.2864516
MET:FEATURE:positive:647.4584:191.07	545755167.528124
MET:FEATURE:positive:663.4533:148.21	234523157.89478
MET:FEATURE:positive:736.5453:191.24	17137155.7310311
MET:FEATURE:positive:737.5489:191.24	8813966.31397865
MET:FEATURE:positive:882.6062:185.62	90569049.2643803
