gene_id	gene_symbol	description	BC187	YJM981	CENPK1137D_TPM	BC187_within_dataset_percentile	YJM981_within_dataset_percentile	CENPK1137D_TPM_within_dataset_percentile	comparison_scope	source_layer
YOL069W	NUF2	kinetochore-associated Ndc80 complex subunit NUF2	35.11697	50.867849	17.47796370066012	0.3784641585384734	0.5259328069360583	0.1193330835518921	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOL070C	NBA1	Nba1p	73.401863	45.80133	64.81090497793522	0.6403468029106673	0.48784641585384736	0.5651929561633571	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOL071W	SDH5	succinate dehydrogenase assembly factor SDH5	93.901732	120.905877	291.6593554933113	0.7148165350673479	0.7864994581204521	0.8924690895466467	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOL072W	THP1	Thp1p	27.349871	40.817518	34.03422019069682	0.29478247406719305	0.44279300201269545	0.31997002622705134	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOL073C	DSC2	Dsc2p	49.142014	44.06597	63.0995889573798	0.49868400681220004	0.4702740362285183	0.5560134881978269	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOL075C	YOL075C	uncharacterized protein	19.261067	27.900159	8.699410759819553	0.2220157919182536	0.3204830469112866	0.0387785687523417	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOL076W	MDM20	Mdm20p	54.768374	49.454599	10.264133464413264	0.5432729524694225	0.5146307477937762	0.050768077931809666	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOL077C	BRX1	ribosome biogenesis protein BRX1	227.143574	191.227274	80.20426027279495	0.8786189812664499	0.8583372039015328	0.6341326339452978	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOL077W-A	ATP19	F1F0 ATP synthase subunit k	681.909037	682.310216	670.7005571367284	0.962532899829695	0.9616039634618362	0.9550393405769951	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOL078W	AVO1	Avo1p	19.50635	20.464858	8.89639625748159	0.22464777829385355	0.25592196934509986	0.03971524915698764	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOL080C	REX4	putative 3'-5' exonuclease	18.570477	15.101654	21.59978178783069	0.2173711100789596	0.21288125096764204	0.17440989134507306	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOL081W	IRA2	Ras GTPase activating protein IRA2	33.129832	36.258678	9.776116192567065	0.353769933426227	0.40021675181916705	0.04645934807043837	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOL082W	ATG19	Atg19p	125.369514	139.490634	109.89756943643332	0.784486762656758	0.8131289673324044	0.7173098538778568	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOL083W	ATG34	Atg34p	44.609849	58.322367	262.0254689613698	0.4639263043814832	0.5731537389688807	0.8795428999625328	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOL084W	PHM7	Phm7p	123.149612	52.977575	119.40912106256964	0.7801517262734169	0.5388605047220932	0.7397901835893593	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOL085C	YOL085C	uncharacterized protein	0.0	0.0		0.052562316148010525	0.06758012076172783		gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOL086C	ADH1	alcohol dehydrogenase ADH1	3287.626902	3337.941417		0.9955101408886825	0.995355318160706		gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOL086W-A	MHF1	Mhf1p	93.443116	84.22076	164.89451259875008	0.7132683077875832	0.6901997213190897	0.8117272386661671	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOL087C	DUF1	Duf1p	46.690884	39.207516	41.723866622452775	0.4805697476389534	0.4291686019507664	0.40258523791682277	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOL088C	MPD2	protein disulfide isomerase MPD2	73.409987	82.705998	127.6261132105501	0.6405016256386438	0.686019507663725	0.7575871112776321	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOL089C	HAL9	Hal9p	15.94545	15.929242	15.143643064763094	0.19972131908964236	0.2192289828146772	0.0947920569501686	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOL090W	MSH2	mismatch repair ATPase MSH2	38.184182	45.383208	23.881531221144176	0.4073385973060845	0.4818857408267534	0.2025103034844511	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOL091W	SPO21	Spo21p	23.233124	17.948687	8.429569843794948	0.2538318625174176	0.23246632605666512	0.03634319970026227	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOL092W	YPQ1	cationic amino acid transporter	107.323501	131.100924	96.81977249242564	0.7504257625019353	0.8015172627341693	0.6835893593106033	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOL093W	TRM10	tRNA (guanine(9)-N(1))-methyltransferase	46.276591	37.240472	53.42376732171343	0.4763895339835888	0.40826753367394336	0.4956912701386287	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOL094C	RFC4	replication factor C subunit 4	53.364479	67.584561	39.09910748815216	0.5322805387830933	0.6223099551014089	0.3784188834769577	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOL095C	HMI1	ATP-dependent 3'-5' DNA helicase	22.85193	17.034751	9.45494891956067	0.2511224647778294	0.22542189193373588	0.04383664293742975	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOL096C	COQ3	hexaprenyldihydroxybenzoate methyltransferase	38.034035	34.979868	56.90143268650548	0.4061000154822728	0.3886824585849203	0.5222929936305732	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOL097C	WRS1	tryptophan--tRNA ligase WRS1	183.289499	179.528318	75.78648747658771	0.8488930174949683	0.8518346493265211	0.6155863619333084	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOL097W-A	YOL097W-A	uncharacterized protein	18.286717	70.636767		0.21466171233937142	0.6376374051710791		gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOL098C	SDD3	Sdd3p	60.347929	74.889944	43.86358930629121	0.5767146617123393	0.6569128348041493	0.4241288872236793	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOL100W	PKH2	serine/threonine protein kinase PKH2	33.269319	30.356836	39.79009102623458	0.35562780616194456	0.3458739742994272	0.38572499063319593	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOL101C	IZH4	Izh4p	5.433434	3.497987	49.43405306885384	0.1404242142746555	0.1447592506579966	0.46515548894717124	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOL102C	TPT1	tRNA 2'-phosphotransferase	67.486695	37.917572	62.12536578699252	0.6146462300665738	0.415776435980802	0.5496440614462346	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOL103W	ITR2	myo-inositol transporter ITR2	58.547474	62.820403	38.50999540829057	0.5652577798420808	0.5983124322650565	0.3711127763207194	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOL103W-A	YOL103W-A	gag protein	0.0	0.0		0.052562316148010525	0.06758012076172783		gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOL103W-B	YOL103W-B	gag-pol fusion protein	0.0	0.0		0.052562316148010525	0.06758012076172783		gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOL104C	NDJ1	Ndj1p	0.0	0.0	2.2512139912478397	0.052562316148010525	0.06758012076172783	0.009554140127388535	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOL105C	WSC3	Wsc3p	30.023704	23.587861	33.15007106026428	0.32156680600712184	0.2844093512927698	0.3109778943424504	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOL107W	YOL107W	uncharacterized protein	34.707443	22.344283	24.53132172935821	0.37428394488310884	0.27287505805852297	0.2128137879355564	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOL108C	INO4	Ino4p	46.619098	57.624731	107.33080885439632	0.47948598854311814	0.5695154048614337	0.7115024353690521	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOL109W	ZEO1	Zeo1p	1857.304877	2084.094425	4210.402083350301	0.9893172317696238	0.9905558135934355	0.9962532783814163	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOL110W	SHR5	Shr5p	23.818833	18.401174	108.0260000990529	0.26056665118439387	0.23711100789595912	0.7130011240164855	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOL111C	MDY2	Mdy2p	110.450055	61.68281	131.2393720708289	0.7583217216287351	0.5921969345099861	0.7633945297864368	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOL112W	MSB4	Rab GTPase-activating protein MSB4	46.569926	19.987483	52.83893483830363	0.4790215203591887	0.2501935284099706	0.49119520419632823	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOL113W	SKM1	putative serine/threonine protein kinase SKM1	28.517244	11.683063	50.37999704176063	0.3060071218454869	0.18872890540331322	0.47227426002248035	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOL114C	PTH4	Pth4p	13.962764	0.0	11.744017816411144	0.18981266449914846	0.06758012076172783	0.0648182840014987	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOL115W	PAP2	non-canonical poly(A) polymerase PAP2	60.080463	37.431449	28.207292532468777	0.5748567889766217	0.4107446973215668	0.25533907830648184	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOL116W	MSN1	Msn1p	47.36403	37.162685	46.98989978199011	0.48552407493420036	0.4075708313980492	0.4482952416635444	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOL117W	RRI2	Rri2p	30.274991	32.202055	21.27440269893309	0.32419879238272176	0.362749651648862	0.1712251779692769	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOL118C	YOL118C	uncharacterized protein	33.022616	116.927852		0.3517572379625329	0.7789905558135934		gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOL119C	MCH4	Mch4p	79.61279	111.231801	136.79198191463624	0.6658925530267843	0.7668369716674408	0.7708879730236043	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOL120C	RPL18A	60S ribosomal protein eL18 RPL18A	695.956539	863.513449		0.9631521907416009	0.9730608453320948		gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOL121C	RPS19A	40S ribosomal protein eS19 RPS19A	425.68153	362.302397	328.070498416522	0.9329617587861898	0.92243381328379	0.9029599100786811	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOL122C	SMF1	divalent metal ion transporter SMF1	88.576287	91.239157	75.88076326402222	0.6973215668060071	0.7134231305155597	0.6161483701760959	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOL123W	HRP1	Hrp1p	198.675783	204.648576	160.15896226750115	0.8609691902771327	0.8671620993961914	0.8042337954289996	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOL124C	TRM11	tRNA (guanine-N2-)-methyltransferase	39.83892	58.023058	21.1110048287416	0.4211178200959901	0.571295866233163	0.1684151367553391	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOL125W	TRM13	tRNA:m4X modification enzyme	28.522679	22.953247	23.715896709376977	0.30631676730143986	0.27899055581359344	0.20007493443237168	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOL126C	MDH2	malate dehydrogenase MDH2	68.236547	31.861293	560.8258907499315	0.6189812664499148	0.3598080198173092	0.9471712251779693	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOL127W	RPL25	60S ribosomal protein uL23 RPL25	1605.847101	1320.85726	778.3757344697865	0.9869948908499768	0.9834339681065181	0.9630947920569501	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOL128C	YGK3	serine/threonine protein kinase YGK3	12.061452	14.55944	22.378306790345388	0.17951695308871343	0.2079269236723951	0.18152866242038215	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOL129W	VPS68	Vps68p	220.626773	289.992563	299.9311369433222	0.8749032357950147	0.9057129586623316	0.8960284750843013	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOL130W	ALR1	Mg(2+) transporter ALR1	105.467579	117.125615	32.667701907332614	0.7457810806626413	0.7796872580894876	0.3057324840764331	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOL131W	YOL131W	uncharacterized protein	0.0	20.089356	34.3088413992655	0.052562316148010525	0.2518191670537235	0.3231547396028475	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOL132W	GAS4	1,3-beta-glucanosyltransferase	2.402069	0.0	7.130714706076158	0.12021984827372659	0.06758012076172783	0.02903709254402398	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOL133W	HRT1	SCF ubiquitin ligase complex subunit HRT1	202.128182	197.435553	146.75114773515747	0.8631367084688032	0.8618981266449914	0.7873735481453727	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOL135C	MED7	mediator complex subunit MED7	69.907742	24.548652	49.47088767683328	0.6265675801207617	0.29153119677968725	0.4657174971899588	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOL136C	PFK27	6-phosphofructo-2-kinase	155.965482	200.817843	31.359617187274623	0.8230376219228983	0.8648397584765444	0.29411764705882354	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOL137W	BSC6	Bsc6p	33.580729	21.985339	29.943592477255542	0.36027248800123857	0.2689270784951231	0.27594604720869237	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOL138C	RTC1	Rtc1p	25.978857	22.843783	15.106236515577567	0.2819321876451463	0.2777519739897817	0.09423004870738104	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOL139C	CDC33	translation initiation factor eIF4E	564.239225	562.783584	434.0369040173552	0.95092119523146	0.9520049543272953	0.9282502810041214	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOL140W	ARG8	acetylornithine transaminase	175.147073	214.325944	66.70095949512276	0.8419259947360273	0.873664653971203	0.5736230798051705	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOL141W	PPM2	tRNA methyltransferase PPM2	7.330451	11.011622	3.3581750292025325	0.15188109614491407	0.18656138721164267	0.013488197826901461	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOL142W	RRP40	exosome non-catalytic core subunit RRP40	67.03865	18.172114	84.56915864412314	0.6132528255147855	0.2345564328843474	0.650243536905208	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOL143C	RIB4	lumazine synthase RIB4	251.765069	167.450688	187.2581608989764	0.8914692676884967	0.8423904629199567	0.8313975271637317	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOL144W	NOP8	Nop8p	28.636622	29.347028	21.782577294574907	0.30747793776126336	0.33410744697321565	0.17572124391157737	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOL145C	CTR9	Ctr9p	87.031543	91.408432	32.21904149353334	0.6923672395107602	0.7141972441554421	0.30236043461970774	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOL146W	PSF3	DNA replication protein PSF3	53.781704	39.303021	66.77970915214178	0.5367703978944109	0.4299427155906487	0.5742787560884226	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOL147C	PEX11	Pex11p	143.516009	189.40787	571.6004978313706	0.810032512772875	0.8575630902616505	0.9481079055826153	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOL148C	SPT20	Spt20p	64.184866	66.958985	26.77822112027937	0.5982350209010683	0.6192909119058678	0.23604346197077558	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOL149W	DCP1	Dcp1p	89.187158	70.789001	67.90229909047521	0.6997987304536306	0.6384889301749497	0.5801798426376921	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOL151W	GRE2	methylglyoxal reductase (NADPH-dependent) GRE2	130.566095	25.536324	193.6611565412112	0.7928471899674873	0.2986530422666047	0.8347695766204571	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOL152W	FRE7	putative ferric-chelate reductase	13.236521	3.526151	11.441805239594022	0.1859420962997368	0.14491407338597306	0.061446234544773326	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOL154W	ZPS1	Zps1p	105.441212	214.594497	34.40490615518345	0.7456262579346649	0.8738194766991795	0.3239040839265643	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOL155C	HPF1	mannoprotein	1616.041411	3328.72114		0.9871497135779532	0.9952004954327295		gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOL155W-A	YOL155W-A	uncharacterized protein	0.0	0.0		0.052562316148010525	0.06758012076172783		gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOL156W	HXT11	hexose transporter HXT11	1.497064	3.855176		0.1133302368787738	0.14646230066573773		gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOL157C	IMA2	oligo-1,6-glucosidase IMA2	0.0	1.855712		0.052562316148010525	0.13748258244310266		gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOL158C	ENB1	Enb1p	45.761983	113.635589	27.41598603082987	0.473138256696083	0.7722557671466171	0.24297489696515548	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOL159C	CSS3	Css3p	26.366895	50.924181	92.132703382577	0.2861124013005109	0.5261650410280229	0.6691644810790558	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOL159C-A	YOL159C-A	uncharacterized protein	9.344312	12.031537	41.60889570248835	0.16318315528719615	0.19167053723486607	0.4010865492693893	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOL160W	YOL160W	uncharacterized protein	0.0	28.812365		0.052562316148010525	0.32845641740207465		gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOL161C	PAU20	seripauperin PAU20	0.0	0.0	1.931644479607407	0.052562316148010525	0.06758012076172783	0.008430123641813413	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOL162W	YOL162W	uncharacterized protein	0.0	5.068842		0.052562316148010525	0.15157145068896113		gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOL163W	YOL163W	uncharacterized protein	0.0	0.0	34.538295434101364	0.052562316148010525	0.06758012076172783	0.3257774447358561	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOL164W	BDS1	sulfuric ester hydrolase	3.066629	6.768902	41.97729167260597	0.12494194147700882	0.1583836507199257	0.40539527913076057	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOL164W-A	YOL164W-A	uncharacterized protein	0.0	0.0		0.052562316148010525	0.06758012076172783		gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOL165C	AAD15	putative aryl-alcohol dehydrogenase	0.0	0.0	3.895483033874938	0.052562316148010525	0.06758012076172783	0.01479955039340577	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOL166W-A	YOL166W-A	uncharacterized protein	0.0	0.0		0.052562316148010525	0.06758012076172783		gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOR001W	RRP6	exosome nuclease subunit RRP6	58.696875	80.54901	42.03300494317372	0.5660318934819631	0.6776590803529958	0.40595728737354814	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOR002W	ALG6	dolichyl-P-Glc:Man(9)GlcNAc(2)-PP-dolichol alpha-1,3-glucosyltransferase	72.291252	96.428907	71.87702273146124	0.6357021210713732	0.7293698714971357	0.5985387785687524	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOR003W	YSP3	putative subtilisin-like protease YSP3	15.977017	22.857409	31.91205725454124	0.1998761418176188	0.27790679671775814	0.29955039340576994	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOR004W	UTP23	rRNA-binding ribosome biosynthesis protein UTP23	101.150646	77.284933	43.81272682805224	0.7350983124322651	0.667750425762502	0.42319220681903336	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOR005C	DNL4	DNA ligase (ATP) DNL4	19.196215	17.378887	23.39763142886153	0.2215513237343242	0.22797646694534757	0.19445485200449605	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOR006C	TSR3	ribosome biogenesis protein TSR3	39.718284	20.921081	47.49015622188937	0.4198792382721784	0.25940548072457037	0.45222929936305734	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOR007C	SGT2	Sgt2p	427.208281	340.766419	984.2212926394338	0.9335810496980956	0.9193373587242607	0.9728362682652679	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOR008C	SLG1	Slg1p	151.818353	115.55355	226.6986115966903	0.8191670537234866	0.7756618671620994	0.8608092918696141	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOR008C-A	YOR008C-A	uncharacterized protein	0.0	0.0		0.052562316148010525	0.06758012076172783		gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOR009W	TIR4	Tir4p	1.742484	4.487172	22.98973593762258	0.114723641430562	0.14878464158538474	0.18846009741476208	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOR010C	TIR2	putative GPI-anchored mannoprotein	5.623891	8.689444	11.686449101624811	0.14251432110233783	0.17030500077411365	0.06406893967778195	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOR011W	AUS1	ATP-binding cassette sterol transporter AUS1	4.673272	8.633383	11.259202575328851	0.13469577333952623	0.16984053259018425	0.05976020981641064	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOR011W-A	YOR011W-A	uncharacterized protein	0.0	0.0		0.052562316148010525	0.06758012076172783		gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOR012W	YOR012W	uncharacterized protein	12.323657	0.0	13.030907847829436	0.18122000309645456	0.06758012076172783	0.07662045710003747	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOR014W	RTS1	protein phosphatase 2A regulatory subunit RTS1	84.883661	82.331904	71.3520929318201	0.683697166744078	0.683697166744078	0.596103409516673	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOR015W	YOR015W	uncharacterized protein	80.309167	136.858735		0.6675956030345255	0.8099551014088868		gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOR016C	ERP4	Erp4p	81.762726	115.803545	143.6084803065049	0.6716984053259019	0.7765908035299582	0.7819408017984264	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOR017W	PET127	Pet127p	30.432202	24.603818	16.690758766864903	0.3263663105743923	0.2920730763276049	0.11109029599100786	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOR018W	ROD1	Rod1p	24.353194	27.437073	21.085812698874363	0.2662950921195231	0.31459978324818083	0.16766579243162233	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOR019W	YOR019W	uncharacterized protein	8.142717	8.98662	24.74777456814666	0.15652577798420808	0.1732466326056665	0.21506182090670664	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOR020C	HSP10	Hsp10p	1207.948764	1125.567169	2446.945847409367	0.9811116271868711	0.9795633999071064	0.9925065567628325	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOR020W-A	MCO10	Mco10p	236.72256	288.756892	495.19722786665136	0.8826443721938381	0.9055581359343552	0.9387411015361559	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOR021C	SFM1	protein-arginine N-methyltransferase SFM1	166.887658	138.137789	117.51980591914298	0.8327914537854157	0.8114259173246633	0.7360434619707755	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOR022C	DDL1	putative carboxylic ester hydrolase	17.418354	18.349775	19.06392814343265	0.20870103731227743	0.23625948289208856	0.13956538029224427	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
