feature_id	protein_accession	gene_id	gene_name	protein_name	best_protein_q	display_label	annotation_source	YEAST-CENPK-LOWGROWTH
PROT:sp|P32621|GDA1_YEAST	sp|P32621|GDA1_YEAST		GDA1	Guanosine-diphosphatase	0.00035489036	GDA1 — Guanosine-diphosphatase	search FASTA description + reference GFF	27.81282255399202
PROT:sp|P32626|ENOPH_YEAST	sp|P32626|ENOPH_YEAST		UTR4	Enolase-phosphatase E1	0.00035489036	UTR4 — Enolase-phosphatase E1	search FASTA description + reference GFF	28.375947990870124
PROT:sp|P32628|RAD23_YEAST	sp|P32628|RAD23_YEAST		RAD23	UV excision repair protein RAD23	0.00035489036	RAD23 — UV excision repair protein RAD23	search FASTA description + reference GFF	30.319553877024852
PROT:sp|P32629|ANP1_YEAST	sp|P32629|ANP1_YEAST		ANP1	Mannan polymerase II complex ANP1 subunit	0.00035489036	ANP1 — Mannan polymerase II complex ANP1 subunit	search FASTA description + reference GFF	28.47458752202167
PROT:sp|P32642|GLRX4_YEAST	sp|P32642|GLRX4_YEAST		GRX4	Monothiol glutaredoxin-4	0.00035489036	GRX4 — Monothiol glutaredoxin-4	search FASTA description + reference GFF	28.656481694031797
PROT:sp|P32643|TMT1_YEAST	sp|P32643|TMT1_YEAST		TMT1	Trans-aconitate 3-methyltransferase	0.00035489036	TMT1 — Trans-aconitate 3-methyltransferase	search FASTA description + reference GFF	29.105417794437617
PROT:sp|P32644|ECM32_YEAST	sp|P32644|ECM32_YEAST		ECM32	Putative ATP-dependent RNA helicase ECM32	0.00035489036	ECM32 — Putative ATP-dependent RNA helicase ECM32	search FASTA description + reference GFF	23.35002288494848
PROT:sp|P32657|CHD1_YEAST	sp|P32657|CHD1_YEAST		CHD1	ATP-dependent chromatin remodeler CHD1	0.00035489036	CHD1 — ATP-dependent chromatin remodeler CHD1	search FASTA description + reference GFF	24.915243189784903
PROT:sp|P32660|ATC5_YEAST	sp|P32660|ATC5_YEAST		DNF1	Phospholipid-transporting ATPase DNF1	0.00035489036	DNF1 — Phospholipid-transporting ATPase DNF1	search FASTA description + reference GFF	25.073514444068632
PROT:sp|P32769|HBS1_YEAST	sp|P32769|HBS1_YEAST		HBS1	Elongation factor 1 alpha-like protein	0.00035489036	HBS1 — Elongation factor 1 alpha-like protein	search FASTA description + reference GFF	29.299340486165832
PROT:sp|P32771|FADH_YEAST	sp|P32771|FADH_YEAST		SFA1	S-(hydroxymethyl)glutathione dehydrogenase	0.00035489036	SFA1 — S-(hydroxymethyl)glutathione dehydrogenase	search FASTA description + reference GFF	33.36552574553712
PROT:sp|P32775|GLGB_YEAST	sp|P32775|GLGB_YEAST		GLC3	1,4-alpha-glucan-branching enzyme	0.00035489036	GLC3 — 1,4-alpha-glucan-branching enzyme	search FASTA description + reference GFF	33.23816161024553
PROT:sp|P32783|MCES_YEAST	sp|P32783|MCES_YEAST		ABD1	mRNA cap guanine-N(7) methyltransferase	0.0045366436	ABD1 — mRNA cap guanine-N(7) methyltransferase	search FASTA description + reference GFF	26.789744693194788
PROT:sp|P32787|MG101_YEAST	sp|P32787|MG101_YEAST		MGM101	Mitochondrial genome maintenance protein MGM101	0.00035489036	MGM101 — Mitochondrial genome maintenance protein MGM101	search FASTA description + reference GFF	32.08814339628522
PROT:sp|P32790|SLA1_YEAST	sp|P32790|SLA1_YEAST		SLA1	Actin cytoskeleton-regulatory complex protein SLA1	0.00035489036	SLA1 — Actin cytoskeleton-regulatory complex protein SLA1	search FASTA description + reference GFF	30.236176308200942
PROT:sp|P32793|YSC84_YEAST	sp|P32793|YSC84_YEAST		YSC84	Protein YSC84	0.00035489036	YSC84 — Protein YSC84	search FASTA description + reference GFF	28.82183979175993
PROT:sp|P32795|YME1_YEAST	sp|P32795|YME1_YEAST		YME1	Mitochondrial inner membrane i-AAA protease supercomplex subunit YME1	0.00035489036	YME1 — Mitochondrial inner membrane i-AAA protease supercomplex subunit YME1	search FASTA description + reference GFF	27.50255560086888
PROT:sp|P32796|CACP_YEAST	sp|P32796|CACP_YEAST		CAT2	Carnitine O-acetyltransferase, mitochondrial	0.00035489036	CAT2 — Carnitine O-acetyltransferase, mitochondrial	search FASTA description + reference GFF	33.54342314459929
PROT:sp|P32799|COX13_YEAST	sp|P32799|COX13_YEAST		COX13	Cytochrome c oxidase subunit 13, mitochondrial	0.00035489036	COX13 — Cytochrome c oxidase subunit 13, mitochondrial	search FASTA description + reference GFF	33.921950811405985
PROT:sp|P32802|TMN1_YEAST	sp|P32802|TMN1_YEAST		EMP70	Transmembrane 9 superfamily member 1	0.00035489036	EMP70 — Transmembrane 9 superfamily member 1	search FASTA description + reference GFF	27.64666416742813
PROT:sp|P32803|EMP24_YEAST	sp|P32803|EMP24_YEAST		EMP24	Endosomal protein P24B	0.00035489036	EMP24 — Endosomal protein P24B	search FASTA description + reference GFF	28.493680405941305
PROT:sp|P32829|MRE11_YEAST	sp|P32829|MRE11_YEAST		MRE11	Double-strand break repair protein MRE11	0.00071333296	MRE11 — Double-strand break repair protein MRE11	search FASTA description + reference GFF	25.51494982946001
PROT:sp|P32831|NGR1_YEAST	sp|P32831|NGR1_YEAST		NGR1	Negative growth regulatory protein NGR1	0.00035489036	NGR1 — Negative growth regulatory protein NGR1	search FASTA description + reference GFF	28.18701736533911
PROT:sp|P32832|RSC7_YEAST	sp|P32832|RSC7_YEAST		NPL6	Chromatin structure-remodeling complex subunit RSC7	0.00035489036	NPL6 — Chromatin structure-remodeling complex subunit RSC7	search FASTA description + reference GFF	28.0459690684119
PROT:sp|P32839|BCS1_YEAST	sp|P32839|BCS1_YEAST		BCS1	Mitochondrial chaperone BCS1	0.00035489036	BCS1 — Mitochondrial chaperone BCS1	search FASTA description + reference GFF	28.04000745284216
PROT:sp|P32842|VATL2_YEAST	sp|P32842|VATL2_YEAST		VMA11	V-type proton ATPase subunit c'	0.00035489036	VMA11 — V-type proton ATPase subunit c'	search FASTA description + reference GFF	29.121850557065823
PROT:sp|P32843|YME2_YEAST	sp|P32843|YME2_YEAST		YME2	Mitochondrial escape protein 2	0.00035489036	YME2 — Mitochondrial escape protein 2	search FASTA description + reference GFF	30.60298605775177
PROT:sp|P32844|SEC6_YEAST	sp|P32844|SEC6_YEAST		SEC6	Exocyst complex component SEC6	0.00035489036	SEC6 — Exocyst complex component SEC6	search FASTA description + reference GFF	26.264949907389152
PROT:sp|P32854|PEP12_YEAST	sp|P32854|PEP12_YEAST		PEP12	Syntaxin PEP12	0.00035489036	PEP12 — Syntaxin PEP12	search FASTA description + reference GFF	23.296234764541143
PROT:sp|P32857|PTM1_YEAST	sp|P32857|PTM1_YEAST		PTM1	Membrane protein PTM1	0.00035489036	PTM1 — Membrane protein PTM1	search FASTA description + reference GFF	27.47571882475473
PROT:sp|P32860|NFU1_YEAST	sp|P32860|NFU1_YEAST		NFU1	NifU-like protein, mitochondrial	0.00035489036	NFU1 — NifU-like protein, mitochondrial	search FASTA description + reference GFF	31.9510397595652
PROT:sp|P32861|UGPA1_YEAST	sp|P32861|UGPA1_YEAST		UGP1	UTP--glucose-1-phosphate uridylyltransferase	0.00035489036	UGP1 — UTP--glucose-1-phosphate uridylyltransferase	search FASTA description + reference GFF	33.92698525056192
PROT:sp|P32864|RAEP_YEAST	sp|P32864|RAEP_YEAST		MRS6	Rab proteins geranylgeranyltransferase component A	0.00035489036	MRS6 — Rab proteins geranylgeranyltransferase component A	search FASTA description + reference GFF	27.001852758377417
PROT:sp|P32867|SSO1_YEAST	sp|P32867|SSO1_YEAST		SSO1	Protein SSO1	0.00035489036	SSO1 — Protein SSO1	search FASTA description + reference GFF	29.65233059569962
PROT:sp|P32875|LIPA_YEAST	sp|P32875|LIPA_YEAST		LIP5	Lipoyl synthase, mitochondrial	0.00035489036	LIP5 — Lipoyl synthase, mitochondrial	search FASTA description + reference GFF	26.956642625036825
PROT:sp|P32891|DLD1_YEAST	sp|P32891|DLD1_YEAST		DLD1	D-lactate dehydrogenase [cytochrome] 1, mitochondrial	0.00035489036	DLD1 — D-lactate dehydrogenase [cytochrome] 1, mitochondrial	search FASTA description + reference GFF	35.32445580969559
PROT:sp|P32892|DRS1_YEAST	sp|P32892|DRS1_YEAST		DRS1	ATP-dependent RNA helicase DRS1	0.00035489036	DRS1 — ATP-dependent RNA helicase DRS1	search FASTA description + reference GFF	28.328580035185983
PROT:sp|P32895|KPR1_YEAST	sp|P32895|KPR1_YEAST		PRS1	Ribose-phosphate pyrophosphokinase 1	0.00035489036	PRS1 — Ribose-phosphate pyrophosphokinase 1	search FASTA description + reference GFF	30.80916777497671
PROT:sp|P32897|TIM23_YEAST	sp|P32897|TIM23_YEAST		TIM23	Mitochondrial import inner membrane translocase subunit TIM23	0.00035489036	TIM23 — Mitochondrial import inner membrane translocase subunit TIM23	search FASTA description + reference GFF	31.390476370033564
PROT:sp|P32898|PREP_YEAST	sp|P32898|PREP_YEAST		CYM1	Presequence protease, mitochondrial	0.00035489036	CYM1 — Presequence protease, mitochondrial	search FASTA description + reference GFF	30.23910761918522
PROT:sp|P32899|IMP3_YEAST	sp|P32899|IMP3_YEAST		IMP3	U3 small nucleolar ribonucleoprotein protein IMP3	0.00035489036	IMP3 — U3 small nucleolar ribonucleoprotein protein IMP3	search FASTA description + reference GFF	28.6519936115216
PROT:sp|P32902|RT04_YEAST	sp|P32902|RT04_YEAST		MRP4	Small ribosomal subunit protein uS2m	0.00035489036	MRP4 — Small ribosomal subunit protein uS2m	search FASTA description + reference GFF	29.390216881772243
PROT:sp|P32904|RM06_YEAST	sp|P32904|RM06_YEAST		MRPL6	Large ribosomal subunit protein uL6m	0.00035489036	MRPL6 — Large ribosomal subunit protein uL6m	search FASTA description + reference GFF	32.966762251539706
PROT:sp|P32905|RSSA1_YEAST	sp|P32905|RSSA1_YEAST		RPS0A	Small ribosomal subunit protein uS2A	0.00035489036	RPS0A — Small ribosomal subunit protein uS2A	search FASTA description + reference GFF	31.85569728446164
PROT:sp|P32906|MNS1_YEAST	sp|P32906|MNS1_YEAST		MNS1	Endoplasmic reticulum mannosyl-oligosaccharide 1,2-alpha-mannosidase	0.00035489036	MNS1 — Endoplasmic reticulum mannosyl-oligosaccharide 1,2-alpha-mannosidase	search FASTA description + reference GFF	25.653632884631197
PROT:sp|P32907|ATO2_YEAST	sp|P32907|ATO2_YEAST		ATO2	Ammonia transport outward protein 2	0.00035489036	ATO2 — Ammonia transport outward protein 2	search FASTA description + reference GFF	32.18892485605581
PROT:sp|P32908|SMC1_YEAST	sp|P32908|SMC1_YEAST		SMC1	Structural maintenance of chromosomes protein 1	0.00035489036	SMC1 — Structural maintenance of chromosomes protein 1	search FASTA description + reference GFF	25.82560849928217
PROT:sp|P32909|SMY2_YEAST	sp|P32909|SMY2_YEAST		SMY2	Protein SMY2	0.00035489036	SMY2 — Protein SMY2	search FASTA description + reference GFF	26.423074047788223
PROT:sp|P32911|SUI1_YEAST	sp|P32911|SUI1_YEAST		SUI1	Eukaryotic translation initiation factor eIF-1	0.00035489036	SUI1 — Eukaryotic translation initiation factor eIF-1	search FASTA description + reference GFF	31.42263925288728
PROT:sp|P32913|VPS17_YEAST	sp|P32913|VPS17_YEAST		VPS17	Vacuolar protein sorting-associated protein 17	0.00035489036	VPS17 — Vacuolar protein sorting-associated protein 17	search FASTA description + reference GFF	28.20833380846907
PROT:sp|P32914|SPT4_YEAST	sp|P32914|SPT4_YEAST		SPT4	Transcription elongation factor SPT4	0.00035489036	SPT4 — Transcription elongation factor SPT4	search FASTA description + reference GFF	29.47872043622048
PROT:sp|P32915|SC61A_YEAST	sp|P32915|SC61A_YEAST		SEC61	Protein transport protein SEC61	0.00035489036	SEC61 — Protein transport protein SEC61	search FASTA description + reference GFF	29.36556047066995
PROT:sp|P32916|SRPR_YEAST	sp|P32916|SRPR_YEAST		SRP101	Signal recognition particle receptor subunit alpha homolog	0.00035489036	SRP101 — Signal recognition particle receptor subunit alpha homolog	search FASTA description + reference GFF	30.28213564109581
PROT:sp|P32939|YPT7_YEAST	sp|P32939|YPT7_YEAST		YPT7	Ypt/Rab-type GTPase YPT7	0.00035489036	YPT7 — Ypt/Rab-type GTPase YPT7	search FASTA description + reference GFF	30.551034395618817
PROT:sp|P33201|MRT4_YEAST	sp|P33201|MRT4_YEAST		MRT4	Ribosome assembly factor MRT4	0.00035489036	MRT4 — Ribosome assembly factor MRT4	search FASTA description + reference GFF	31.940352309406467
PROT:sp|P33202|UFD4_YEAST	sp|P33202|UFD4_YEAST		UFD4	Ubiquitin fusion degradation protein 4	0.00035489036	UFD4 — Ubiquitin fusion degradation protein 4	search FASTA description + reference GFF	26.699835453168472
PROT:sp|P33203|PRP40_YEAST	sp|P33203|PRP40_YEAST		PRP40	Pre-mRNA-processing protein PRP40	0.00080622215	PRP40 — Pre-mRNA-processing protein PRP40	search FASTA description + reference GFF	26.288674417589384
PROT:sp|P33204|ARPC4_YEAST	sp|P33204|ARPC4_YEAST		ARC19	Actin-related protein 2/3 complex subunit 4	0.00035489036	ARC19 — Actin-related protein 2/3 complex subunit 4	search FASTA description + reference GFF	29.505457394232835
PROT:sp|P33297|PRS6A_YEAST	sp|P33297|PRS6A_YEAST		RPT5	26S proteasome regulatory subunit 6A	0.00035489036	RPT5 — 26S proteasome regulatory subunit 6A	search FASTA description + reference GFF	34.26170479973299
PROT:sp|P33298|PRS6B_YEAST	sp|P33298|PRS6B_YEAST		RPT3	26S proteasome regulatory subunit 6B homolog	0.00035489036	RPT3 — 26S proteasome regulatory subunit 6B homolog	search FASTA description + reference GFF	32.64155773631576
PROT:sp|P33299|PRS7_YEAST	sp|P33299|PRS7_YEAST		RPT1	26S proteasome regulatory subunit 7 homolog	0.00035489036	RPT1 — 26S proteasome regulatory subunit 7 homolog	search FASTA description + reference GFF	32.82173725049539
PROT:sp|P33302|PDR5_YEAST	sp|P33302|PDR5_YEAST		PDR5	Pleiotropic ABC efflux transporter of multiple drugs	0.00035489036	PDR5 — Pleiotropic ABC efflux transporter of multiple drugs	search FASTA description + reference GFF	25.96264313388814
PROT:sp|P33303|SFC1_YEAST	sp|P33303|SFC1_YEAST		SFC1	Succinate/fumarate mitochondrial transporter	0.00035489036	SFC1 — Succinate/fumarate mitochondrial transporter	search FASTA description + reference GFF	34.53206272128088
PROT:sp|P33307|CSE1_YEAST	sp|P33307|CSE1_YEAST		CSE1	Importin alpha re-exporter	0.00035489036	CSE1 — Importin alpha re-exporter	search FASTA description + reference GFF	29.02012273191719
PROT:sp|P33309|DOM34_YEAST	sp|P33309|DOM34_YEAST		DOM34	Protein DOM34	0.00035489036	DOM34 — Protein DOM34	search FASTA description + reference GFF	28.43812157889096
PROT:sp|P33311|MDL2_YEAST	sp|P33311|MDL2_YEAST		MDL2	ATP-dependent permease MDL2, mitochondrial	0.00035489036	MDL2 — ATP-dependent permease MDL2, mitochondrial	search FASTA description + reference GFF	28.377639246205163
PROT:sp|P33313|CNS1_YEAST	sp|P33313|CNS1_YEAST		CNS1	Hsp70/Hsp90 co-chaperone CNS1	0.00035489036	CNS1 — Hsp70/Hsp90 co-chaperone CNS1	search FASTA description + reference GFF	29.1993740524693
PROT:sp|P33314|BUD2_YEAST	sp|P33314|BUD2_YEAST		BUD2	Inhibitory regulator protein BUD2/CLA2	0.0058880397	BUD2 — Inhibitory regulator protein BUD2/CLA2	search FASTA description + reference GFF	27.607133207753964
PROT:sp|P33315|TKT2_YEAST	sp|P33315|TKT2_YEAST		TKL2	Transketolase 2	0.00035489036	TKL2 — Transketolase 2	search FASTA description + reference GFF	34.791352857860545
PROT:sp|P33317|DUT_YEAST	sp|P33317|DUT_YEAST		DUT1	Deoxyuridine 5'-triphosphate nucleotidohydrolase	0.00035489036	DUT1 — Deoxyuridine 5'-triphosphate nucleotidohydrolase	search FASTA description + reference GFF	32.52843329073499
PROT:sp|P33322|CBF5_YEAST	sp|P33322|CBF5_YEAST		CBF5	H/ACA ribonucleoprotein complex subunit CBF5	0.00035489036	CBF5 — H/ACA ribonucleoprotein complex subunit CBF5	search FASTA description + reference GFF	33.4888640094458
PROT:sp|P33324|YKJ1_YEAST	sp|P33324|YKJ1_YEAST		YKL091C	CRAL-TRIO domain-containing protein YKL091C	0.00035489036	YKL091C — CRAL-TRIO domain-containing protein YKL091C	search FASTA description + reference GFF	29.584681631370284
PROT:sp|P33327|DHE2_YEAST	sp|P33327|DHE2_YEAST		GDH2	NAD-specific glutamate dehydrogenase	0.00035489036	GDH2 — NAD-specific glutamate dehydrogenase	search FASTA description + reference GFF	33.729765605334336
PROT:sp|P33329|PPZ2_YEAST	sp|P33329|PPZ2_YEAST		PPZ2	Serine/threonine-protein phosphatase PP-Z2	0.00035489036	PPZ2 — Serine/threonine-protein phosphatase PP-Z2	search FASTA description + reference GFF	26.121838972979518
PROT:sp|P33330|SERC_YEAST	sp|P33330|SERC_YEAST		SER1	Phosphoserine aminotransferase	0.00035489036	SER1 — Phosphoserine aminotransferase	search FASTA description + reference GFF	34.68972294216714
PROT:sp|P33331|NTF2_YEAST	sp|P33331|NTF2_YEAST		NTF2	Nuclear transport factor 2	0.00035489036	NTF2 — Nuclear transport factor 2	search FASTA description + reference GFF	33.244553461671366
PROT:sp|P33333|PLSC_YEAST	sp|P33333|PLSC_YEAST		SLC1	1-acyl-sn-glycerol-3-phosphate acyltransferase	0.00035489036	SLC1 — 1-acyl-sn-glycerol-3-phosphate acyltransferase	search FASTA description + reference GFF	29.431170609752336
PROT:sp|P33338|SLA2_YEAST	sp|P33338|SLA2_YEAST		SLA2	Protein SLA2	0.00035489036	SLA2 — Protein SLA2	search FASTA description + reference GFF	31.61632777975449
PROT:sp|P33399|LHP1_YEAST	sp|P33399|LHP1_YEAST		LHP1	La protein homolog	0.00035489036	LHP1 — La protein homolog	search FASTA description + reference GFF	29.532386896114268
PROT:sp|P33401|PGM1_YEAST	sp|P33401|PGM1_YEAST		PGM1	Phosphoglucomutase 1	0.00035489036	PGM1 — Phosphoglucomutase 1	search FASTA description + reference GFF	28.643633071692253
PROT:sp|P33416|HSP78_YEAST	sp|P33416|HSP78_YEAST		HSP78	Heat shock protein 78, mitochondrial	0.00035489036	HSP78 — Heat shock protein 78, mitochondrial	search FASTA description + reference GFF	36.235450904316544
PROT:sp|P33421|SDH3_YEAST	sp|P33421|SDH3_YEAST		SDH3	Succinate dehydrogenase [ubiquinone] cytochrome b subunit, mitochondrial	0.00035489036	SDH3 — Succinate dehydrogenase [ubiquinone] cytochrome b subunit, mitochondrial	search FASTA description + reference GFF	30.378337232111363
PROT:sp|P33442|RS3A1_YEAST	sp|P33442|RS3A1_YEAST		RPS1A	Small ribosomal subunit protein eS1A	0.00035489036	RPS1A — Small ribosomal subunit protein eS1A	search FASTA description + reference GFF	35.24692871201322
PROT:sp|P33448|TOM6_YEAST	sp|P33448|TOM6_YEAST		TOM6	Mitochondrial import receptor subunit TOM6	0.00035489036	TOM6 — Mitochondrial import receptor subunit TOM6	search FASTA description + reference GFF	27.98546793782208
PROT:sp|P33734|HIS5_YEAST	sp|P33734|HIS5_YEAST		HIS7	Imidazole glycerol phosphate synthase hisHF	0.00035489036	HIS7 — Imidazole glycerol phosphate synthase hisHF	search FASTA description + reference GFF	33.474044221225924
PROT:sp|P33750|DCA13_YEAST	sp|P33750|DCA13_YEAST		SOF1	Protein SOF1	0.00035489036	SOF1 — Protein SOF1	search FASTA description + reference GFF	26.27044208621443
PROT:sp|P33753|TRM2_YEAST	sp|P33753|TRM2_YEAST		TRM2	tRNA (uracil(54)-C(5))-methyltransferase	0.00035489036	TRM2 — tRNA (uracil(54)-C(5))-methyltransferase	search FASTA description + reference GFF	28.248203994331707
PROT:sp|P33754|SEC66_YEAST	sp|P33754|SEC66_YEAST		SEC66	Translocation protein SEC66	0.0013283658	SEC66 — Translocation protein SEC66	search FASTA description + reference GFF	27.239972993112744
PROT:sp|P33755|NPL4_YEAST	sp|P33755|NPL4_YEAST		NPL4	Nuclear protein localization protein 4	0.00035489036	NPL4 — Nuclear protein localization protein 4	search FASTA description + reference GFF	29.395838650711667
PROT:sp|P33759|RT05_YEAST	sp|P33759|RT05_YEAST		MRPS5	Small ribosomal subunit protein uS5m	0.00035489036	MRPS5 — Small ribosomal subunit protein uS5m	search FASTA description + reference GFF	29.22452343848297
PROT:sp|P33760|PEX6_YEAST	sp|P33760|PEX6_YEAST		PEX6	Peroxisomal ATPase PEX6	0.00035489036	PEX6 — Peroxisomal ATPase PEX6	search FASTA description + reference GFF	23.160425053244925
